KOI,kepmag,rhostar,mstar,logg,[M/H],TTVperiod,radius,radius_em,radius_ep,nTT,SNR,MES,chisqwttv,n,minper,maxper,meanper,perrange,lograngep,normstdp,meandpp,gapc,gini,qdisp,meanzeta,minrad,maxrad,meanrad,radrange,stdr,normstdr,qdispr,gini_r,subearth,supearth,subnep,nepplus,Unnamed: 38,N_first,N_second,deltas,min_abs_delta,med_abs_delta,res_summary
398,14.882,0.30503,1.11,4.009,0.034,[ 1.72937069  4.18004467 51.84690672],[1.819 3.448 8.619],[-0.083 -0.117 -0.244],[0.129 0.164 0.244],[777. 321.  26.],[ 44.7 123.9 257.2],[ 36.4 102.8 188.1],[12271.4  5595.5  1110.5],3,1.72937069,51.84690672,19.25210736,50.11753603,1.4768347565835964,1.198295222543193,6.410261845116466,0.6246714299704764,0.6738185383504945,0.3786603451426074,0.573032135279921,1.819,8.619,4.628666666666667,6.8,2.8989055789307034,0.6262938741748603,0.2908528946395077,0.4897018579864611,0,1,1,1,,0,0,[-0.19430332  3.13447788],0.1943033200514499,1.6643906017569385,[0. 0.]
401,14.915,0.42504,1.28,4.127,-0.011,[ 29.19898262  55.32888438 160.0193541 ],[4.353 1.757 3.829],[-0.151 -0.11  -0.16 ],[0.227 0.17  0.481],[48. 22.  7.],[170.9  21.8  49.6],[150.7  16.5  47. ],[2118.7 1260.7  346.8],3,29.19898262,160.0193541,81.51574036666666,130.82037147999998,0.7388047935049111,0.6934382869789709,1.3935197018083951,0.1929010185223498,0.2083245324976742,0.0923223055005967,0.8834325260480842,1.757,4.353,3.313,2.596,1.1208615733741016,0.3383222376619685,0.176901653662558,0.2611932790019116,0,1,1,1,,0,0,[-0.05255459 -0.03595048],0.035950475096132806,0.044252530321769235,[0. 0.]
408,15.0,1.96013,0.96,4.495,0.108,[  3.42804548   7.38198936  12.56091384  30.82609632 637.2480608 ],[1.16  3.27  2.627 2.334 3.593],[-0.074 -0.137 -0.124 -0.127 -0.157],[0.081 0.137 0.174 0.212 0.145],[374. 181.  99.  42.   2.],[ 16.5 101.6  55.1  32.3  28.5],[15.8 87.6 44.6 25.8  0. ],[8195.5 4853.9 3362.7 1248.5    0. ],5,3.42804548,637.2480608,138.28902116,633.8200153199999,2.2692619474587485,1.8053190240520929,5.7453644942559725,0.5739159507975423,0.7068199914569868,0.5082012349287341,0.691149048736808,1.16,3.593,2.5968,2.433,0.8461657993561309,0.3258494298198286,0.1758220086218279,0.2234288354898336,0,1,4,0,,0,0,[ 0.07670528  0.0209373  -0.18195718  5.89078559],0.020937302461784935,0.12933122928226037,[0. 0. 0. 0.]
416,14.519,0.77521,1.01,4.268,0.028,[ 4.11955211  9.74756597 18.20795268 31.53403359 88.25536892],[0.525 0.77  2.961 0.79  2.495],[-0.057 -0.065 -0.1   -0.069 -0.119],[0.057 0.077 0.13  0.097 0.224],[330. 137.  74.  41.  16.],[  7.9  11.6 157.3   8.6  54.2],[  0.    9.2 148.2   7.2  52.3],[5999.1 3113.9 2420.6 1738.8  627.4],5,4.11955211,88.25536892,30.372894654,84.13581681,1.330891133891439,1.0001943864193954,1.1911840739237949,0.0720485643161198,0.1406688843493037,0.0831423164237734,0.9229217317613312,0.525,2.961,1.5082,2.436,1.011121634621671,0.6704161481379598,0.31867805800085,0.437408831719931,3,0,2,0,,0,0,[ 0.18308565 -0.06602568  0.03912947 -0.0670887 ],0.0391294664766233,0.0665571873001069,[0. 0. 0. 0.]
427,14.621,2.27584,0.91,4.52,0.128,[ 24.61485437  42.94955401 117.0424474 ],[3.432 2.495 2.249],[-0.152 -0.103 -0.127],[0.166 0.155 0.153],[53. 31. 11.],[68.4 40.7 21.9],[53.9 27.6 13.2],[1309. 1175.  522.],3,24.61485437,117.0424474,61.53561859333333,92.42759303,0.6771461237873693,0.6493249521927575,1.234988800846653,0.2513367136342789,0.2192966615870576,0.097401433477504,1.1442849897888423,2.249,3.432,2.7253333333333334,1.1829999999999998,0.5096811639533962,0.1870160826639174,0.0784363691449178,0.1446917808219177,0,0,3,0,,0,0,[ 0.04691793 -0.09162854],0.04691793088191232,0.06927323484815867,[0. 0.]
435,14.497,0.80985,0.9,4.262,0.243,[ 3.93278092  9.91939956 20.5498169  33.04053863 62.30263211],[1.624 1.436 4.198 2.527 3.092],[-0.089 -0.076 -0.165 -0.123 -0.138],[0.125 0.11  0.232 0.177 0.163],[341. 136.  68.  38.  22.],[ 30.6  18.8 123.1  27.5  45. ],[24.8 14.6 93.7 21.2 33.3],[8603.5 4908.9 3087.7 1161.  1344.2],5,3.93278092,62.30263211,25.949033624,58.36985119,1.1998066405410492,0.7977621841013032,1.0218458909730392,0.0649173212796522,0.1207339188033669,0.0709832126523722,0.6704057483973132,1.436,4.198,2.5754,2.7620000000000005,1.010489307217053,0.3923620824792472,0.1765568356545661,0.2714918070979265,0,2,2,1,,0,0,[-0.15925484  0.03583976 -0.03530415 -0.05717893],0.03530414531333359,0.04650934345070934,[0. 0. 0. 0.]
442,14.002,1.12389,0.95,4.359,-0.034,[ 1.73234167  7.0257493  13.54053864],[1.459 1.491 2.314],[-0.064 -0.079 -0.099],[0.089 0.095 0.135],[769. 179.  99.],[41.2 21.2 53.3],[33.5 15.9 42.2],[12690.8  3825.9  3531.3],3,1.73234167,13.54053864,7.432876536666666,11.80819697,0.8930023887496288,0.649716764745126,1.991455215886712,0.3866987497511804,0.3557405663098474,0.164207847708098,0.6085421346292214,1.459,2.314,1.7546666666666668,0.855,0.3957240901885498,0.2255266471439303,0.0928506467788159,0.1624240121580547,0,2,1,0,,0,0,[ 0.35187906 -0.03636338],0.036363378351687015,0.19412122058864312,[0. 0.]
474,14.282,1.40347,1.04,4.381,0.003,[ 5.03505983 10.94578822 28.98692645],[1.282 2.373 2.235],[-0.082 -0.093 -0.094],[0.114 0.12  0.113],[266. 118.  48.],[16.6 52.5 31.5],[14.3 44.6 24.7],[3669.5 3290.  1485.9],3,5.03505983,28.98692645,14.989258166666666,23.95186662,0.7601975330583539,0.6796697119159298,1.411070366685121,0.0411829762512028,0.0983613496474307,0.0429083266173804,0.8121544208141454,1.282,2.373,1.9633333333333336,1.0910000000000002,0.4850583011922953,0.2470585574833422,0.1213891351941991,0.1852292020373514,0,1,2,0,,0,0,[ 0.08695712 -0.11725783],0.08695711566152342,0.10210747415622917,[0. 0.]
481,14.917,1.65725,0.92,4.475,-0.026,[ 1.55400115  7.6502455  34.25955548],[1.66  2.412 2.522],[-0.057 -0.09  -0.1  ],[0.074 0.098 0.13 ],[862. 178.  38.],[82.1 98.8 66.1],[55.1 68.7 43.8],[13663.  4226.  1419.],3,1.55400115,34.25955548,14.487934043333334,32.705554330000005,1.343330387812528,0.980156417575726,3.700581905665501,0.0030611708669375,0.0473031547767175,0.0205645961002193,0.8136207289668348,1.66,2.522,2.198,0.8619999999999999,0.3830648335029811,0.1742788141505828,0.0817692841701686,0.1307249014255383,0,1,2,0,,0,0,[0.64097809 0.49274318],0.4927431840803891,0.5668606352218335,[0. 0.]
490,14.367,0.47957,1.26,4.159,-0.055,[ 4.39316065  7.40609383 21.80364252],[1.531 1.481 1.139],[-0.073 -0.077 -0.072],[0.11  0.161 0.108],[300. 172.  60.],[63.  49.6 18.5],[50.  38.8 15. ],[6358.9 4563.5 1748. ],3,4.39316065,21.80364252,11.200965666666669,17.41048187,0.6957519680457152,0.6782858132340366,1.3149186971912787,0.3606488262052055,0.2717568934174363,0.1222047687798277,1.4155519275938393,1.139,1.531,1.3836666666666666,0.3919999999999999,0.1742054980635099,0.1259013476729775,0.0575738719090615,0.0944350758853288,0,3,0,0,,0,1,[ 0.01149415 -0.01866206],0.0114941501171828,0.015078106582938122,[1.66666667 0.        ]
500,14.804,3.18267,0.73,4.597,0.054,[ 0.98678597  3.07215234  4.64539336  7.05352865  9.52164568 14.64538173],[1.414 1.573 1.607 2.596 2.606 1.235],[-0.05  -0.059 -0.064 -0.108 -0.095 -0.085],[0.066 0.07  0.079 0.119 0.117 0.103],[1079.  348.  234.  152.  113.   76.],[51.4 44.9 40.4 92.3 79.2 13.2],[26.2 29.7 22.8 68.1 57.2  0. ],[12778.  5903.  4319.  3256.  2487.  1320.],6,0.98678597,14.64538173,6.654147954999999,13.65859576,1.1714777298784715,0.6755087274666393,0.8063615693124477,0.264227805246901,0.1966812978391411,0.1329814838831817,0.5251208243837616,1.235,2.606,1.8385,1.3709999999999998,0.5524728500116544,0.3005019581243701,0.1266688270834147,0.1891940893844619,0,4,2,0,,4,0,[0.03776382 0.00806489 0.01226141 0.01243429 0.0254097 ],0.008064888691902139,0.012434288474890032,[0.         1.5        1.5        1.33333333 1.5       ]
505,14.731,0.96069,0.94,4.319,0.029,[ 3.25056897  6.19544791  8.34818212 13.76710208 87.0911645 ],[1.06  1.237 1.225 1.876 2.403],[-0.057 -0.068 -0.087 -0.087 -0.11 ],[0.086 0.11  0.136 0.113 0.219],[315. 152. 122.  77.  12.],[24.  27.1 22.1 41.6 41.8],[20.3 18.1 20.  35.3 31.2],[6228.3 4405.3 2936.4 1939.5  670.9],5,3.25056897,87.0911645,23.730493116,83.84059553,1.4280147123047204,1.3428496899347795,1.8071441754141413,0.5309001409185301,0.4510081014079163,0.2773788563556209,0.6547913771045185,1.06,2.403,1.5602,1.343,0.5053827856189801,0.3239217956793873,0.1348859509799787,0.2138828355339059,0,4,1,0,,1,1,[-0.047021    0.01060273 -0.01053174  1.10867821],0.010531738615208841,0.028811868262604456,[0.         1.33333333 1.66666667 0.        ]
509,14.883,1.80857,0.98,4.468,0.162,[ 4.16696215 11.46349762 39.60630445],[2.714 2.99  2.211],[-0.118 -0.147 -0.129],[0.118 0.16  0.172],[318. 118.  32.],[80.  56.5 25.8],[57.9 39.5 13.2],[7568. 2776. 1430.],3,4.16696215,39.60630445,18.41225474,35.43934230000001,0.9779447659057104,0.8298620005932893,2.10301868607483,0.0332249445454411,0.1134296586464239,0.0495546423011205,1.2543680456072503,2.211,2.99,2.6383333333333336,0.7790000000000004,0.3224947889329205,0.1222342851293444,0.0547508694007126,0.0984207201516109,0,0,3,0,,0,0,[-0.08298522  0.15166435],0.08298522142003772,0.11732478344498098,[0. 0.]
510,14.532,1.36375,1.08,4.324,0.364,[ 2.94030314  6.38898868 14.62708988 35.11862043],[2.272 2.427 2.076 2.399],[-0.108 -0.12  -0.119 -0.142],[0.118 0.168 0.173 0.181],[336. 160.  69.  30.],[51.8 45.8 22.7 20.4],[38.7 32.1 16.  14.5],[8428.7 4986.4 2373.6  890.3],4,2.94030314,35.11862043,14.7687505325,32.17831729,1.0771453394087824,0.8458871540184946,1.2877510823646456,0.004193094998498,0.0332245860664295,0.0177034283759567,0.6580604787037356,2.076,2.427,2.2935,0.351,0.1384927795951832,0.0603849049902695,0.0268065309255327,0.0428747910762299,0,0,4,0,,0,0,[ 0.08645068  0.14471089 -0.19968997],0.08645067800730222,0.14471089343047638,[0. 0. 0.]
518,14.287,2.79888,0.68,4.581,-0.338,[ 13.98179504  44.00029983 247.3546796 ],[2.205 1.69  2.483],[-0.065 -0.057 -0.076],[0.101 0.088 0.201],[92. 27.  5.],[95.6 43.2 49. ],[86.6 34.2 42. ],[2386.8 1081.2  305.9],3,13.98179504,247.3546796,101.77892482333334,233.37288456,1.2477571995241334,1.01852650399175,3.384314846016519,0.1293824295987835,0.2822206327109992,0.1272685318537731,1.0232175825216037,1.69,2.483,2.126,0.7930000000000001,0.3285249863658268,0.1545272748663343,0.070073924851553,0.1243336469112574,0,1,2,0,,0,0,[0.04899025 0.87388632],0.04899024538983654,0.4614382820055063,[0. 0.]
520,14.55,2.44879,0.86,4.538,0.124,[ 5.43312253 12.75933213 25.75279012 51.16575644],[1.403 2.303 2.104 1.251],[-0.063 -0.09  -0.092 -0.088],[0.127 0.117 0.153 0.14 ],[244. 102.  51.  27.],[33.1 70.4 36.7 12.2],[23.6 50.4 28.7 10.2],[4804. 3180. 1109.  843.],4,5.43312253,51.16575644,23.777750305,45.73263391,0.9739298996356454,0.7320467704538711,1.117862740940181,0.0174906636269016,0.0569174535772629,0.0327658346873897,0.2897900632150496,1.251,2.303,1.76525,1.052,0.4471031061175934,0.2532803320309267,0.1134289715378207,0.1820799697870934,0,2,2,0,,2,0,[ 0.17421723  0.00917469 -0.00659781],0.006597805488580577,0.009174691026715864,[0. 2. 2.]
528,14.977,1.15812,0.89,4.364,0.039,[ 9.57666496 20.55273599 96.67842374],[2.394 2.369 2.713],[-0.092 -0.1   -0.118],[0.111 0.144 0.15 ],[143.  62.  15.],[82.6 42.4 44.7],[66.1 33.8 37.8],[3975. 1282.  731.],3,9.57666496,96.67842374,42.269274896666666,87.10175878,1.004115267112558,0.9163428563952394,2.4250232782703622,0.3447171241019731,0.3733979344941767,0.1734937539938619,0.5962204862045806,2.369,2.713,2.492,0.3439999999999998,0.1566035333786139,0.0628425093814662,0.0267618066042517,0.0460139111824504,0,0,3,0,,0,0,[0.07306333 0.5679733 ],0.07306333028486756,0.32051831447093193,[0. 0.]
542,14.35,1.45005,0.89,4.429,0.028,[ 7.55531428 13.81743544 41.8852866 ],[0.894 1.416 2.492],[-0.077 -0.08  -0.123],[0.098 0.109 0.246],[171.  98.  33.],[ 9.2 20.4 47. ],[ 0.  17.7 39. ],[3707.  3205.5 1508.7],3,7.55531428,41.8852866,21.08601210666667,34.32997232,0.7438089569579551,0.7079502040063436,1.4300862064983066,0.2664836797147397,0.2474190354574538,0.1105836331249098,1.0481959440165631,0.894,2.492,1.6006666666666665,1.598,0.6653206411615046,0.415652212304147,0.1859961303747031,0.3327780091628488,1,1,1,0,,0,1,[-0.08558169  0.01044526],0.010445263929526938,0.048013476662755294,[0. 3.]
547,14.773,2.09161,0.89,4.537,0.166,[ 7.34671695 12.38603302 25.30293703],[0.9   1.026 3.794],[-0.086 -0.092 -0.124],[0.115 0.111 0.168],[182. 109.  56.],[  8.4   9.  117.6],[  9.4   8.  104.1],[3701.1 2416.1 2072.7],3,7.34671695,25.30293703,15.011895666666666,17.956220079999998,0.5370776267655663,0.5037398984463426,0.8643940364986444,0.0774628447925499,0.0957235505593917,0.041747768973841,0.7484680556157507,0.9,3.794,1.906666666666667,2.894,1.335537178649683,0.7004565622288547,0.2988988234842853,0.5059440559440558,1,1,1,0,,1,1,[0.01155657 0.02143023],0.01155657180994285,0.01649339923348414,[1.66666667 2.        ]
564,14.3,1.00255,0.98,4.337,0.009,[  6.21712927  21.0861997  127.9089824 ],[2.257 4.323 9.763],[-0.161 -0.305 -0.591],[0.209 0.406 0.827],[216.  60.  10.],[ 25.   55.7 171. ],[ 17.1  30.  136.7],[7962. 3506. 1116.],3,6.21712927,127.9089824,51.737437123333336,121.69185313,1.3133111462976443,1.0476437342840346,3.728817056412273,0.1176105467902404,0.2827741978366113,0.1275376159579129,0.9232787465608192,2.257,9.763,5.447666666666667,7.506,3.1658243090158296,0.581133997861316,0.2712478496822733,0.4592792021048767,0,0,1,2,,0,0,[0.1305432 1.0220015],0.1305432021897357,0.5762723521374243,[0. 0.]
566,14.718,1.23458,1.07,4.411,-0.079,[14.15716646 25.85495982 42.06694616],[1.228 2.668 1.455],[-0.106 -0.118 -0.132],[0.116 0.154 0.132],[67. 35. 24.],[ 9.3 31.7  9.8],[ 8.3 26.6  8.4],[1845.  1150.7  979.1],3,14.15716646,42.06694616,27.359690813333334,27.9097797,0.4729646471279041,0.4182683044295873,0.7266582660368242,0.0364906335269062,0.0576966688825126,0.0250956528125981,0.92315594923981,1.228,2.668,1.7836666666666667,1.4400000000000002,0.6321478378424535,0.3544091783829864,0.1468391051335341,0.2691085778359185,0,2,1,0,,0,0,[-0.08685965 -0.0237785 ],0.02377849852717362,0.05531907519218576,[0. 0.]
567,14.338,2.2413,0.87,4.53,-0.14,[10.68759102 20.30308048 29.02256398],[2.304 1.912 2.088],[-0.084 -0.07  -0.088],[0.127 0.105 0.114],[128.  63.  46.],[78.9 44.7 41.4],[66.  37.9 32.8],[3689.4 2460.2 1492.6],3,10.68759102,29.02256398,20.004411826666665,18.33497296,0.4338559508814108,0.3743274304509313,0.6645766472164134,0.249260489125651,0.1412434874849571,0.0619089728826585,0.6599552748199028,1.912,2.304,2.1013333333333333,0.3919999999999999,0.160310809228684,0.076290042462889,0.0331070158116551,0.0621827411167512,0,0,3,0,,0,0,[-0.05015637  0.02104717],0.021047168841107133,0.03560176990673436,[0. 0.]
571,14.625,4.88738,0.54,4.709,-0.211,[  3.88677804   7.26730367  13.34299753  22.40768305 129.9445093 ],[1.181 1.393 1.538 1.399 1.21 ],[-0.049 -0.053 -0.061 -0.056 -0.078],[0.059 0.064 0.08  0.068 0.085],[333. 173.  99.  57.  10.],[41.8 47.8 47.1 33.9 13.1],[34.2 38.  36.2 23.6  7.7],[5729.8 3483.3 2275.5 1703.3  381.7],5,3.88677804,129.9445093,35.369854318,126.05773126,1.524168193129139,1.348727749869496,1.7960613995919612,0.3597349312051685,0.3693575618917553,0.2309220033625471,0.7696731399004875,1.181,1.538,1.3442,0.357,0.1323531639213812,0.098462404345619,0.0429160009933787,0.0671775033477161,0,5,0,0,,0,1,[-0.06512494 -0.08198431  0.0076154   0.93303504],0.007615402743764044,0.07355462929097534,[0.         0.         1.66666667 0.        ]
582,14.808,2.56542,0.86,4.555,0.12,[ 5.9450441   9.93957896 17.73852352],[2.116 1.304 1.836],[-0.1   -0.082 -0.109],[0.151 0.115 0.153],[225. 133.  69.],[67.6 21.5 29.7],[58.7 18.7 27. ],[5188.7 3292.3 1587.8],3,5.9450441,17.73852352,11.207715526666666,11.79347942,0.4747623876177271,0.436972161546843,0.7282726755002454,0.0116175220968385,0.0326121157895074,0.0141701703781467,1.1441578611081296,1.304,2.116,1.752,0.812,0.336776879649816,0.1922242463754657,0.0886648493574084,0.154490106544901,0,2,1,0,,0,1,[0.00314603 0.07078118],0.003146028134593637,0.036963605300147195,[1.66666667 0.        ]
584,14.129,1.55661,1.03,4.357,0.289,[ 6.47031853  9.92671257 21.22354847],[1.057 2.62  2.364],[-0.059 -0.096 -0.107],[0.085 0.144 0.203],[207. 131.  63.],[18.3 97.3 60.2],[14.9 76.8 47. ],[5048.8 4379.3 1801.7],3,6.47031853,21.22354847,12.540193190000002,14.75322994,0.5158923362192631,0.5023937146052864,0.8361080642799749,0.240646759126668,0.1644324841754484,0.0723117598163478,0.3739479010105304,1.057,2.62,2.013666666666667,1.5630000000000002,0.6844912141307748,0.3399228012567992,0.1791379216506393,0.2587319980135739,0,1,2,0,,1,0,[0.02279484 0.06901194],0.02279483603722965,0.04590338664464111,[1.5 0. ]
593,14.949,22.04172,0.21,5.006,-0.314,[  9.99759192  51.0671184   90.41218604 240.1996788 ],[2.396 2.299 3.401 2.329],[-0.303 -0.285 -0.429 -0.301],[0.757 0.799 1.072 0.753],[133.  26.  14.   5.],[39.  18.7 35.4 12. ],[35.7 15.2 23.  11.1],[3955.9  964.8  877.1  394.8],4,9.99759192,240.1996788,97.91914379,230.20208688,1.3806770164993345,0.8877456336842919,2.1783725975540813,0.270350522315822,0.3500202084814902,0.1941576617450896,0.937757221149273,2.299,3.401,2.60625,1.102,0.4601909250517658,0.176572057573819,0.0707977886164684,0.1078497202238209,0,0,4,0,,0,0,[ 0.70264729  0.06227477 -0.11442735],0.06227477335004661,0.11442734539592825,[0. 0. 0.]
597,14.915,1.43135,0.94,4.332,-0.017,[ 2.0922703  17.30799489 52.81512831],[1.427 2.482 2.322],[-0.089 -0.137 -0.139],[0.113 0.162 0.194],[644.  75.  25.],[30.  46.4 27.4],[24.5 36.  21.9],[13687.7  3189.5  1429.6],3,2.0922703,52.81512831,24.07179783333333,50.72285801,1.4021405489689718,0.882886615931644,4.661919338504698,0.2901454147000599,0.4610507114932299,0.2226894543783452,0.937437467578126,1.427,2.482,2.077,1.0550000000000002,0.4642377264577564,0.2235135900133637,0.1078633698811023,0.1693147167388862,0,1,2,0,,0,0,[1.75745043 0.01716247],0.017162466356609896,0.8873064461682328,[0. 0.]
601,14.697,1.85846,0.99,4.474,0.07,[ 1.20845818  5.40428247 11.67894843],[1.361 2.63  3.113],[-0.082 -0.126 -0.181],[0.107 0.182 0.198],[1063.  241.  108.],[17.4 40.5 23.1],[29. 57. 43.],[16781.6  5557.5  1461. ],3,1.20845818,11.67894843,6.097229693333333,10.47049025,0.9851721149808632,0.7056567755738997,2.31655098790217,0.3106880082805067,0.3484030815549271,0.1604010104292856,0.6400926050877698,1.361,3.113,2.368,1.752,0.7388545188330379,0.312016266399087,0.1571001918019978,0.2466216216216216,0,1,2,0,,0,0,[0.49068252 0.0805272 ],0.08052720179150819,0.28560486293264153,[0. 0.]
612,14.789,1.6846,0.88,4.471,0.013,[ 20.73987225  47.42767093 122.0805836 ],[1.913 2.204 2.159],[-0.083 -0.082 -0.143],[0.12  0.137 0.238],[47. 20.  8.],[44.1 49.9 23.3],[38.6 46.9 18.9],[1279.4  716.2  218.3],3,20.73987225,122.0805836,63.416042260000005,101.34071135,0.7698405197717055,0.6763123147318599,1.430412056649082,0.0145221353532685,0.0590949271872073,0.0257057659076393,0.8813423677489138,1.913,2.204,2.092,0.2910000000000001,0.1278983971752578,0.0611369011354004,0.0271387039574467,0.0463671128107074,0,0,3,0,,0,0,[ 0.14339352 -0.14198764],0.14198763994277652,0.14269057825301162,[0. 0.]
620,14.669,2.16259,0.93,4.512,0.041,[ 45.15526672  85.31655302 130.1781993 ],[6.45  6.393 8.797],[-0.189 -2.553 -0.275],[ 0.264 45.946  0.325],[30. 14. 10.],[285.1  32.6 365.1],[176.5  27.5 204. ],[1509.  346.  705.],3,45.15526672,130.1781993,86.88333967999999,85.02293257999999,0.4598298479536282,0.3997100387274121,0.707615035871183,0.1292798090617544,0.1064579627494502,0.0464759151254643,0.3338665110910859,6.393,8.797,7.213333333333334,2.404000000000001,1.120063192661716,0.155276782716504,0.0646500671902608,0.111090573012939,0,0,0,3,,1,0,[-0.05529787  0.01721721],0.017217211994671855,0.03625754255974628,[0.  1.5]
623,11.811,0.77308,0.86,4.327,-0.392,[ 5.59932438 10.34974362 15.67754049 25.2104678 ],[1.082 1.288 1.27  0.927],[-0.043 -0.074 -0.062 -0.057],[0.063 0.129 0.099 0.08 ],[237. 121.  78.  52.],[41.4 44.5 39.6 18.8],[32.7 33.1 26.4  9.9],[7915.9 4835.7 3286.5 2921.1],4,5.59932438,25.2104678,14.2092690725,19.61114342,0.653445276658842,0.5126021821526017,0.6570766403506011,0.0471693112533487,0.0671093022405822,0.0362501316154582,0.5915402935691367,0.927,1.288,1.14175,0.361,0.1479229106663332,0.1295580561999852,0.0583332005553616,0.092766951317422,1,3,0,0,,1,0,[-0.07580425  0.00985049 -0.03516239],0.009850489417244201,0.035162391087532274,[0.  1.5 0. ]
624,13.592,0.3414,1.4,4.077,0.137,[ 1.3118427  17.79000592 49.56744103],[1.399 2.623 2.392],[-0.065 -0.099 -0.103],[0.085 0.108 0.144],[1019.   74.   27.],[44.2 67.2 31.2],[49.3 66.9 26.8],[16384.   2626.    913.6],3,1.3118427,49.56744103,22.889763216666665,48.25559833,1.5773147356630612,0.8749582240521517,7.173666848121863,0.53281424633553,0.6591184674416313,0.3652434685737279,0.7796693710651431,1.399,2.623,2.138,1.2240000000000002,0.5309934086219904,0.248359873069219,0.1213625713523051,0.1908325537885875,0,1,2,0,,0,0,[ 3.52036054 -0.07124931],0.07124930606356239,1.7958049221041834,[0. 0.]
658,13.989,1.43351,1.06,4.388,0.075,[ 3.16269483  5.37064519 11.32962525],[2.324 2.305 1.328],[-0.086 -0.117 -0.087],[0.111 0.164 0.113],[409. 249. 117.],[75.4 58.8 18.5],[65.  50.1 14.2],[7689.7 4717.1 3660. ],3,3.16269483,11.32962525,6.620988423333333,8.16693042,0.5541582562965717,0.520974743586788,0.9038347586820384,0.0925359093072169,0.108051208122747,0.0471789252695208,0.7967143626969723,1.328,2.324,1.9856666666666667,0.9959999999999998,0.4651052449595563,0.2342312799863469,0.1145809607819576,0.1671982541547758,0,1,2,0,,0,0,[0.01887387 0.0547732 ],0.018873867764219288,0.036823534988037476,[0. 0.]
664,13.484,1.09135,0.96,4.302,0.054,[ 7.78197031 13.13740786 23.44304949],[1.115 1.573 0.996],[-0.05  -0.053 -0.06 ],[0.078 0.088 0.084],[174. 101.  55.],[25.6 43.1 14.1],[20.3 35.8 11.1],[5808.6 4161.9 2297.8],3,7.78197031,23.44304949,14.787475886666668,15.66107918,0.4789245348447376,0.4395070311107456,0.7363177259831796,0.0082533536237546,0.0277209799442686,0.0120433108328617,1.0918129036907658,0.996,1.573,1.228,0.577,0.2487421690559657,0.2025587695895487,0.0848336884911444,0.1566232356134636,1,2,0,0,,0,1,[0.01291118 0.07067009],0.012911178274592983,0.0417906355899077,[1.66666667 0.        ]
665,13.182,0.39611,1.31,4.1,0.276,[1.61188863 3.07156191 5.86806838],[1.689 1.563 3.503],[-0.068 -0.068 -0.114],[0.102 0.098 0.16 ],[833. 427. 215.],[38.  27.2 97.6],[31.8 18.2 75.9],[22369.  15592.   8083.3],3,1.61188863,5.86806838,3.517172973333333,4.25617975,0.5611601341332785,0.5020841607181904,0.9080090168140234,1.2830743617842711e-05,0.0012798350344011,0.0005558257104674,0.3039558441685219,1.563,3.503,2.2516666666666665,1.94,0.8863202330735521,0.3936285269016516,0.1607996955282583,0.2871946706143597,0,2,1,0,,0,0,[-0.04721646 -0.04477452],0.044774523200152405,0.045995491592988325,[0. 0.]
671,13.7,0.83262,1.08,4.244,0.023,[ 4.22862702  7.46662904 11.13189834 16.25955008],[1.522 1.371 1.217 1.415],[-0.076 -0.063 -0.067 -0.064],[0.135 0.089 0.096 0.093],[313. 174. 119.  80.],[41.5 27.4 18.2 19.6],[34.3 20.4 13.  14.4],[8368.9 5955.3 4154.3 2683.5],4,4.22862702,16.25955008,9.77167612,12.03092306,0.5849091434961814,0.457609783717706,0.5724157672019102,0.0609568887706125,0.0646789837644695,0.0369520785093383,0.5140212863206464,1.217,1.522,1.38125,0.3049999999999999,0.1095818757824486,0.0793352946841256,0.0350690351640743,0.0578582202111613,0,4,0,0,,1,0,[ 0.05944019 -0.0060755  -0.02624874],0.00607549668759233,0.02624873833214192,[0.  1.5 0. ]
691,13.965,0.43381,0.93,4.218,-0.29,[10.91399951 16.22548963 29.66624281],[0.967 1.61  3.781],[-0.095 -0.094 -0.131],[0.095 0.125 0.158],[123.  82.  46.],[ 8.2 20.3 95.3],[ 0.  16.1 76.1],[5333.4 4509.3 2968.8],3,10.91399951,29.66624281,18.935243983333333,18.7522433,0.4342786170350685,0.4167738415669441,0.6575201741034797,0.135604789060801,0.1030772119743066,0.0449852660630268,0.3929648326127737,0.967,3.781,2.119333333333333,2.814,1.203941951350738,0.5680757870481619,0.2540221707023566,0.4425920100660584,1,1,1,0,,1,0,[-0.00888826 -0.08581363],0.008888256156182828,0.04735094496778297,[1.5 0. ]
700,13.58,1.5743,0.79,4.528,-0.423,[ 9.36057471 14.66723806 30.864343   68.16079424],[1.387 1.27  2.113 1.548],[-0.054 -0.054 -0.083 -0.067],[0.074 0.085 0.129 0.097],[134.  88.  42.  16.],[42.  30.5 51.8 25. ],[33.3 25.7 46.5 17.7],[3787.6 2375.4 1156.1  791.8],4,9.36057471,68.16079424,30.7632375025,58.80021953,0.8622321285022231,0.7476001603108237,0.9598735900656336,0.0884210396329519,0.1091027714616651,0.0660463863923944,0.5029835971591679,1.27,2.113,1.5795,0.843,0.3234428079274603,0.2047754402832924,0.0839722347677345,0.1419225493299567,0,3,1,0,,0,0,[0.04461094 0.05215252 0.10419966],0.04461093571750019,0.052152520936174174,[0. 0. 0.]
